date,open,high,low,close,volume
2022-03-28,372.9046,375.4942,371.6540,375.0951,4413224
2022-03-29,376.5275,377.0797,372.5145,373.9193,2400842
2022-03-30,372.8322,374.2812,367.1600,368.3633,4847611
2022-03-31,368.7041,377.2118,367.3822,374.8122,6838271
2022-04-01,374.9033,378.3759,372.6492,377.3310,6804923
2022-04-04,378.6658,379.8599,374.6668,375.8602,4877935
2022-04-05,377.9982,380.9682,370.2237,372.7782,7731482
2022-04-06,373.0120,380.3471,371.5685,379.7970,7585750
2022-04-07,379.2684,380.5498,374.4112,378.0705,6286326
2022-04-08,377.9126,378.5967,371.4239,372.2611,6685764
2022-04-11,371.0484,372.9114,366.1807,367.4974,2199213
2022-04-12,367.7444,370.5761,367.1024,368.5629,5078642
2022-04-13,367.7401,368.5716,366.4065,366.8103,4626719
2022-04-14,366.7076,366.8983,364.8790,365.6907,2956375
2022-04-15,366.6983,367.3954,361.7416,362.0307,1063990
2022-04-18,361.7796,363.2688,361.6002,363.0407,7535455
2022-04-19,362.2446,365.2894,360.6771,364.7152,4915336
2022-04-20,366.1317,372.5050,364.6657,370.4839,3023144
2022-04-21,371.7719,376.9119,369.5090,376.7395,2439526
2022-04-22,377.1492,377.8069,372.9881,373.3740,3010965
2022-04-25,372.0567,374.7200,362.9146,365.3888,2400883
2022-04-26,363.6773,366.1052,359.6781,363.5035,2222452
2022-04-27,361.5083,365.8179,360.5895,365.7531,1305054
2022-04-28,365.9883,368.5854,363.8171,365.5895,1082212
2022-04-29,367.5131,368.0509,361.2922,362.8669,1707306
2022-05-02,363.8961,373.3712,361.4982,372.1054,1470875
2022-05-03,372.9162,372.9592,369.9776,370.2630,3213693
2022-05-04,371.3712,372.9517,368.4979,370.4972,6262148
2022-05-05,369.1623,374.5880,368.9846,372.6846,6927414
2022-05-06,371.5482,381.3380,369.7593,379.3911,2684615
2022-05-09,378.4681,379.1643,373.4685,373.7848,4126675
2022-05-10,373.3788,374.2249,372.2591,373.6402,3323036
2022-05-11,373.0534,375.9419,372.5621,375.2979,3583888
2022-05-12,378.2539,379.7836,376.4222,378.8457,5956175
2022-05-13,378.9463,385.8161,378.2812,384.5351,2486653
2022-05-16,385.6865,397.6056,384.7271,396.6972,2536586
2022-05-17,396.7389,400.0165,393.3883,399.7382,5203551
2022-05-18,397.9930,399.8138,392.2450,393.3297,7937776
2022-05-19,392.9658,394.4259,392.7979,392.8919,3022115
2022-05-20,392.9629,396.1800,384.7358,387.6077,7626531
2022-05-23,390.3558,399.6115,389.1201,397.3823,4396996
2022-05-24,394.9503,396.7221,393.4271,396.4252,1345154
2022-05-25,395.9466,396.2197,394.4434,395.0730,7257843
2022-05-26,393.0782,400.1479,390.8380,400.0232,4424422
2022-05-27,400.3647,401.7705,397.2187,401.1576,6663321
2022-05-30,401.3644,404.7419,396.9751,404.3526,7176671
2022-05-31,404.7308,408.0134,404.0394,406.3315,7663508
2022-06-01,405.0164,408.3560,402.8751,403.0697,5921652
2022-06-02,403.8313,405.2040,384.3341,385.6042,2778877
2022-06-03,384.9150,386.3088,383.8910,384.2099,2394166
2022-06-06,384.2725,387.7704,384.1875,387.5636,6469289
2022-06-07,387.0449,392.9443,384.3926,392.1302,4118389
2022-06-08,392.9376,393.0369,387.2948,387.7951,7044282
2022-06-09,386.4808,386.7448,384.5056,386.0721,5724471
2022-06-10,384.5607,386.4405,380.8281,384.2358,4313764
2022-06-13,385.7060,387.2065,384.4379,386.3055,4062217
2022-06-14,385.5099,386.6478,380.7977,382.3909,2453357
2022-06-15,380.7056,381.2802,372.7955,374.5001,7022082
2022-06-16,376.4402,377.9448,373.3732,376.5161,3726524
2022-06-17,376.7953,379.5007,372.8554,374.1789,5039757
2022-06-20,375.0932,376.1844,373.1865,373.9332,5645435
2022-06-21,374.5169,379.1025,373.7262,376.1569,6390958
2022-06-22,377.3681,377.6777,377.1063,377.1310,3184639
2022-06-23,378.7522,381.3420,374.7252,375.8187,2274997
2022-06-24,376.9814,377.2898,368.1667,368.9917,6951415
2022-06-27,368.0355,368.7769,356.7175,357.4742,7217340
2022-06-28,357.6661,360.9816,354.7225,358.9631,3617854
2022-06-29,358.5618,360.2663,354.1413,355.5679,7023686
2022-06-30,356.0052,356.2084,346.3284,348.3671,7478905
2022-07-01,346.7962,347.0992,344.5686,344.6952,7899905
2022-07-04,343.5359,349.8898,342.5719,348.5140,1309085
2022-07-05,349.5131,353.2385,346.6780,352.7165,6736265
2022-07-06,352.4160,354.6622,349.1833,351.5069,2026292
2022-07-07,351.9080,352.7268,344.2200,346.5891,5432610
2022-07-08,346.2689,349.8674,345.2634,348.6828,3749670
2022-07-11,349.5622,351.7812,349.1823,351.4667,5386156
2022-07-12,349.6505,354.3051,348.5857,353.8426,6519476
2022-07-13,353.5347,354.7233,352.1583,354.1539,6684841
2022-07-14,352.7283,352.9327,336.4528,338.7302,7586791
2022-07-15,338.2532,341.6673,338.2211,341.0244,4655581
2022-07-18,338.1539,345.2769,337.0789,342.9651,2923045
2022-07-19,343.3865,344.1146,342.7648,342.8244,2330926
2022-07-20,344.5058,345.7898,339.1790,340.4080,1774244
2022-07-21,339.7187,342.5883,338.5799,341.2915,5338639
2022-07-22,342.4929,345.7450,339.5169,339.6560,4963417
2022-07-25,337.7725,339.0212,332.6633,332.7525,7383886
2022-07-26,334.3211,334.4968,331.5468,334.1721,4800750
2022-07-27,332.0569,335.9257,331.0356,335.8140,6960450
2022-07-28,336.6814,338.2764,336.0077,337.2688,7986370
2022-07-29,338.9418,344.2646,337.7037,344.1478,6439361
2022-08-01,344.7062,347.4219,342.2108,342.6059,4868498
2022-08-02,343.3072,348.6652,343.1245,348.0771,4416093
2022-08-03,348.5530,358.4771,347.7256,356.2864,7257629
2022-08-04,356.9516,360.5203,354.8495,358.6460,2249639
2022-08-05,357.2580,357.5776,353.8895,356.2447,2570028
2022-08-08,356.2422,358.8600,352.4863,353.3348,6710265
2022-08-09,353.1159,362.2397,351.8856,360.8185,7945854
2022-08-10,361.2305,361.3777,353.3551,353.3683,6391106
2022-08-11,352.7309,355.2026,351.5655,354.4191,2674874
2022-08-12,352.1769,353.4782,351.4946,352.2194,6654797
2022-08-15,348.5301,349.8290,341.7102,342.2892,5422426
2022-08-16,343.2701,349.6785,340.8062,348.2140,1424510
2022-08-17,350.9324,353.4625,348.5169,349.3723,7351445
2022-08-18,349.6158,351.4828,337.8670,338.7147,5358162
2022-08-19,338.7695,340.3020,326.2040,327.8598,3324814
2022-08-22,329.8637,330.0845,324.2114,324.8371,1417447
2022-08-23,325.0881,342.6103,324.2639,338.7205,7984540
2022-08-24,339.0000,343.4555,336.1369,336.8243,6693075
2022-08-25,336.2101,336.8966,330.4865,330.4913,1784915
2022-08-26,332.5348,332.9442,327.7917,328.8539,1262928
2022-08-29,329.3100,335.6662,328.5396,334.2505,2554094
2022-08-30,334.7153,335.9351,334.3635,335.8305,6943002
2022-08-31,335.3276,336.4003,330.9391,332.9289,3807946
2022-09-01,331.5842,336.5268,331.4658,334.6011,1344593
2022-09-02,334.7992,336.1561,334.5133,335.5534,2057292
2022-09-05,335.1873,341.6113,334.4934,338.8277,3024963
2022-09-06,337.8186,338.8453,336.3839,337.6950,7762656
2022-09-07,338.5915,338.6149,333.9224,335.7943,2520706
2022-09-08,334.9941,337.6967,332.6773,337.5187,3532683
2022-09-09,337.7060,338.4930,333.1048,335.3808,3651441
2022-09-12,336.3730,337.3186,334.1256,336.9554,3702684
2022-09-13,338.2615,342.8536,338.2317,342.0631,6579554
2022-09-14,339.8087,342.7748,339.5307,342.3980,6639389
2022-09-15,342.6373,345.6819,341.4245,342.2303,6885215
2022-09-16,343.9505,344.9302,338.8470,339.9665,6353013
2022-09-19,339.0660,339.3024,333.1469,333.3599,2621041
2022-09-20,332.4842,337.4804,332.1287,336.4360,5083108
2022-09-21,336.4905,343.1961,334.7921,341.7357,2401443
2022-09-22,340.7562,340.9933,329.6556,333.1077,5354140
2022-09-23,334.4928,338.8299,334.2376,337.1381,5752450
2022-09-26,337.9077,339.8833,335.9944,339.3805,4740579
2022-09-27,339.8149,340.5230,336.1591,337.7062,6490106
2022-09-28,340.2940,341.9759,338.9196,340.0091,5464649
2022-09-29,341.4887,345.4766,340.2544,344.1537,4658343
2022-09-30,345.6969,346.5082,331.6848,332.9765,7711164
2022-10-03,332.2143,332.6312,329.1943,329.9201,6494967
2022-10-04,330.6364,331.6870,329.1884,330.0235,2921598
2022-10-05,331.4351,332.7927,329.7798,330.5801,5449338
2022-10-06,331.7413,334.7695,330.1618,333.4571,5908930
2022-10-07,333.9632,335.5833,333.8074,335.1993,5537773
2022-10-10,335.2564,337.1248,332.2522,332.3747,4481328
2022-10-11,332.7994,333.4215,320.5197,322.3743,4095384
2022-10-12,322.2406,322.5541,318.8705,320.2309,7063495
2022-10-13,319.8578,323.7393,317.9126,322.0668,2245629
2022-10-14,323.1324,324.7823,315.1921,317.4168,6473610
2022-10-17,316.1339,316.9830,314.8573,314.8749,1618446
2022-10-18,316.7059,319.6901,316.6007,318.2383,5634809
2022-10-19,319.1190,328.2369,317.1041,328.1651,1495878
2022-10-20,327.5397,337.2335,324.5740,336.0807,3564264
2022-10-21,336.8108,337.7815,335.4356,337.4860,4043046
2022-10-24,338.4261,342.9581,336.3873,341.8384,7449707
2022-10-25,343.1573,349.8907,342.9916,349.7154,1502701
2022-10-26,349.8660,350.4987,335.8903,338.0775,5777490
2022-10-27,338.3318,339.7266,337.9546,338.4489,2439792
2022-10-28,337.1174,338.1366,333.6679,333.9683,5465846
2022-10-31,334.7337,337.8230,331.6840,335.8559,4132045
2022-11-01,336.5874,338.8810,333.9302,335.4751,1813885
2022-11-02,335.4005,338.4741,334.8491,336.6228,2373201
2022-11-03,337.0428,339.3446,335.5424,336.4621,3241462
2022-11-04,336.7007,337.2299,330.4972,333.1126,7125893
2022-11-07,334.3883,335.3083,327.3306,329.1020,6960522
2022-11-08,328.7516,329.5500,322.0929,323.3185,1723095
2022-11-09,324.1901,325.0771,321.8668,324.1603,3620927
2022-11-10,322.8289,325.8029,322.1663,324.6530,3796053
2022-11-11,325.2861,329.0822,321.6431,328.5708,6023527
2022-11-14,327.6639,331.0304,327.3398,329.9269,7943794
2022-11-15,328.5510,332.5303,327.2731,330.1713,6442089
2022-11-16,329.6169,334.8764,328.7514,334.1801,4357179
2022-11-17,334.4196,336.5600,332.9501,335.5753,1478029
2022-11-18,335.3286,337.8216,329.1734,330.1999,3457096
2022-11-21,330.2836,330.6867,322.6482,323.4442,2712260
2022-11-22,325.7684,328.1222,323.5562,327.9966,3435327
2022-11-23,328.8720,332.8861,326.8142,332.6862,5773044
2022-11-24,332.6492,333.3515,327.0224,327.1565,6163434
2022-11-25,326.1950,328.8862,325.0411,328.2483,4503061
2022-11-28,327.9509,331.4902,327.2529,331.2342,7634801
2022-11-29,330.5306,332.0314,328.7649,329.6771,2135357
2022-11-30,329.4308,333.5097,328.8359,332.7095,1414008
2022-12-01,332.4393,339.0632,330.8552,335.9968,5466772
2022-12-02,334.3456,335.4533,333.2119,335.2221,5518472
2022-12-05,333.8916,335.2575,328.4574,330.1916,7348649
2022-12-06,331.5908,333.5533,330.3403,330.5142,2909668
2022-12-07,330.0097,331.9325,321.9090,323.2333,5002812
2022-12-08,322.0835,322.2640,317.8824,319.1202,4366368
2022-12-09,318.4482,327.2573,316.7561,326.9315,5278796
2022-12-12,329.1693,329.7706,326.5531,328.7358,2988302
2022-12-13,330.2535,334.2080,328.9814,332.3759,2842169
2022-12-14,331.5088,333.4273,327.9190,329.9539,1424256
2022-12-15,329.3590,329.4292,328.5908,328.7346,3257714
2022-12-16,328.0934,330.0261,326.1367,328.2960,2331287
2022-12-19,327.7569,332.2036,327.6786,330.9447,4512186
2022-12-20,333.3248,341.3997,332.0177,339.9051,6439158
2022-12-21,338.7452,338.8698,336.0108,336.5333,2944018
2022-12-22,335.6959,340.1102,333.7865,339.6544,3363860
2022-12-23,339.8237,340.6634,336.0127,337.7066,6210560
2022-12-26,338.3327,339.5583,334.8464,336.1952,7820217
2022-12-27,336.4621,338.1573,331.2659,332.1419,1150962
2022-12-28,331.8120,333.1263,326.1299,327.3212,6724471
2022-12-29,327.8153,329.5088,327.0446,327.5868,5208730
2022-12-30,327.6867,329.1181,322.0818,322.3187,6090017
2023-01-02,319.8233,320.6862,315.4127,316.7455,7159465
2023-01-03,316.9646,317.7443,315.0016,315.2404,6645553
2023-01-04,316.4375,317.5435,310.2542,313.0040,4235522
2023-01-05,313.4364,318.3207,311.8755,318.2566,2550919
2023-01-06,317.4891,318.1827,316.3943,317.6920,2791979
2023-01-09,317.4421,317.5198,314.9746,316.1137,1622112
2023-01-10,315.3395,315.8461,308.1028,309.5203,2514111
2023-01-11,308.3441,308.9979,302.5672,303.8987,6432099
2023-01-12,303.4306,305.1249,297.5220,297.7130,1693007
2023-01-13,297.4269,297.6253,296.2958,296.5511,7276142
2023-01-16,296.0950,296.5455,284.0625,286.4651,3603136
2023-01-17,285.7055,291.3430,284.7132,290.8106,4525201
2023-01-18,291.7528,293.6793,288.2267,289.0748,1918699
2023-01-19,289.5365,292.0267,286.5072,291.2636,7840485
2023-01-20,293.2330,294.9449,292.5326,293.2885,2474922
2023-01-23,293.9382,295.1611,291.1062,293.4289,4432658
2023-01-24,292.2311,294.2985,283.8086,286.3024,4656142
2023-01-25,283.8930,284.2646,283.4466,284.1488,4317036
2023-01-26,283.3393,284.6070,273.6339,273.7093,7066869
2023-01-27,274.5406,276.2896,272.5802,275.7070,5532576
2023-01-30,275.6504,276.4533,274.6775,275.0671,1111586
2023-01-31,274.6752,275.8004,272.8733,273.6847,7485485
2023-02-01,274.0814,275.4326,269.7140,270.3817,7138650
2023-02-02,269.8012,272.1569,268.6915,270.5463,7884546
2023-02-03,271.9398,272.2723,267.2216,267.4092,6235044
2023-02-06,266.1953,271.6155,265.7286,271.1037,6560417
2023-02-07,270.4231,271.4358,270.2159,270.8091,7337196
2023-02-08,268.8767,278.7735,268.0726,278.1788,7949398
2023-02-09,276.1321,276.9822,274.5589,276.8574,6656379
2023-02-10,276.3656,282.7394,274.5458,278.5947,7374915
2023-02-13,278.2781,280.2398,277.0959,279.3373,3719094
2023-02-14,279.0586,280.8199,278.1414,279.3067,2455434
2023-02-15,276.6330,277.4623,271.5774,273.0168,1038275
2023-02-16,272.8187,275.6671,271.2300,275.5339,2916042
2023-02-17,276.7208,288.9788,274.7856,287.9719,2796482
2023-02-20,287.4824,289.7217,286.9943,289.6413,7483332
2023-02-21,289.7115,291.1558,278.6877,279.1236,5481999
2023-02-22,279.7565,280.3140,273.0345,274.7026,1392154
2023-02-23,273.5164,280.1655,270.8847,279.3847,3714151
2023-02-24,280.0074,281.7069,278.3700,278.6072,3080553
2023-02-27,279.3496,281.8410,279.1089,281.1997,7184939
2023-02-28,280.5649,285.1382,278.4788,284.5314,5348047
2023-03-01,282.7768,288.0950,282.0133,287.1980,4250243
2023-03-02,287.1292,288.7396,286.3810,287.6728,7204992
2023-03-03,287.7249,288.0476,285.4190,285.8147,5272113
2023-03-06,284.8400,285.3774,281.2398,282.3296,6043067
2023-03-07,281.2732,281.9210,276.6739,277.9522,1766013
2023-03-08,276.0731,281.4890,275.3241,278.8183,4033157
2023-03-09,277.3085,277.9759,272.9500,273.7509,3497337
2023-03-10,273.6372,280.9768,273.5375,278.7944,5342015
2023-03-13,280.5099,280.7751,279.1507,280.0431,6717836
2023-03-14,277.9487,278.6486,273.2719,273.2911,6934014
2023-03-15,273.4665,274.6781,269.3376,269.9845,2948141
2023-03-16,271.7868,273.4362,271.0553,273.3956,2316365
2023-03-17,274.9319,281.9957,274.5248,281.5241,3447771
2023-03-20,279.8252,280.9544,275.6229,275.8903,7766073
2023-03-21,275.7365,280.6836,275.5927,279.8352,5703471
2023-03-22,279.9976,281.5989,272.0733,273.9484,6953523
2023-03-23,276.0873,276.2364,273.4902,274.4054,5592665
2023-03-24,273.6516,277.7120,273.3099,276.8807,2905236
2023-03-27,277.3103,278.4948,271.7593,272.4296,1981971
2023-03-28,272.2558,272.8710,267.7594,270.1166,1731749
2023-03-29,269.2676,274.8219,268.9651,274.2512,3302555
2023-03-30,275.2849,275.4817,271.9369,274.2940,7397719
2023-03-31,274.6161,275.2176,272.4951,273.0038,6399393
2023-04-03,274.6889,283.9116,272.6933,281.7807,6435542
2023-04-04,281.7454,282.6691,276.4998,278.0236,2882929
2023-04-05,279.4232,279.8693,275.4959,275.9820,3916560
2023-04-06,275.8413,275.9910,272.7348,273.6477,3883980
2023-04-07,272.3059,275.4512,271.0815,274.8198,3027697
2023-04-10,276.1934,281.5528,276.0679,279.6241,3742332
2023-04-11,278.1608,279.2483,274.7462,276.3388,5595939
2023-04-12,275.7479,277.6937,268.7053,269.0602,5817893
2023-04-13,270.4574,272.7596,270.4025,271.7438,4542684
2023-04-14,271.1939,271.3742,267.2534,267.3887,4600481
2023-04-17,266.0398,273.1148,265.3249,272.2357,3173257
2023-04-18,271.6285,273.7231,271.4768,271.8029,4207137
2023-04-19,270.6865,274.6672,270.2521,273.6778,5031681
2023-04-20,272.9231,276.2982,272.5158,273.9960,5835333
2023-04-21,274.6897,274.8494,272.2721,273.7285,3037754
2023-04-24,275.1127,277.9189,273.9554,277.0415,3965892
2023-04-25,278.2979,279.1366,274.4490,276.0103,7968113
2023-04-26,276.2870,277.1043,273.3669,274.3833,4505467
2023-04-27,274.8598,277.7338,274.3835,277.2740,7239597
2023-04-28,276.6302,277.1949,272.1618,272.2784,5734587
2023-05-01,272.0337,272.8649,267.1409,268.9772,2512438
2023-05-02,269.5593,270.4112,263.0614,265.0538,6461886
2023-05-03,265.2922,268.1409,263.9387,268.1197,5473852
2023-05-04,266.8584,268.1605,263.4202,265.6739,5491811
2023-05-05,264.9944,269.2167,264.5336,268.5417,5791801
2023-05-08,269.0353,269.5151,265.4444,265.6624,2155190
2023-05-09,264.9818,265.5144,260.4612,261.3124,1301981
2023-05-10,260.7734,261.8766,253.5022,254.3109,2144442
2023-05-11,254.6439,255.0545,250.8809,251.8690,3741969
2023-05-12,250.3859,251.0888,249.4748,250.0176,1288321
2023-05-15,249.7745,252.2442,249.7371,251.6987,4288731
2023-05-16,251.7103,253.1024,247.1113,248.2598,5964633
2023-05-17,248.2462,253.2343,246.7357,252.9571,2379444
2023-05-18,253.6295,255.6002,253.5508,255.5034,5035436
2023-05-19,254.2980,260.9533,253.5167,260.6629,1301945
2023-05-22,259.2188,259.9520,256.6921,257.0724,4421591
2023-05-23,257.6456,260.6665,256.2484,258.0148,3628739
2023-05-24,257.3748,257.4388,253.9588,254.1307,3569920
2023-05-25,253.9943,254.3811,250.9605,252.5147,3630207
2023-05-26,251.5493,252.2994,249.7268,250.1458,3754849
2023-05-29,249.6453,251.2480,247.2675,248.3052,2488273
2023-05-30,246.4063,247.4667,242.2071,243.1038,5521467
2023-05-31,242.2738,246.3043,241.8141,245.7593,6383559
2023-06-01,246.6536,246.7305,243.1784,243.2590,6429274
2023-06-02,242.4766,246.2377,242.0046,244.4457,3856037
2023-06-05,243.8341,244.4790,242.2437,244.1316,2290373
2023-06-06,245.5617,245.8179,240.2564,242.3138,3237208
2023-06-07,241.4252,241.9351,239.5286,240.1229,4834331
2023-06-08,239.6901,243.3936,238.1018,242.6221,2761493
2023-06-09,242.2506,242.6942,240.0248,240.3815,7769300
2023-06-12,242.1231,243.9494,240.5570,240.9879,4228856
2023-06-13,241.3782,243.0630,239.9295,241.6817,1490426
2023-06-14,241.5434,242.4287,241.5189,242.3331,2197893
2023-06-15,242.2682,248.4093,241.7132,246.8047,3227651
2023-06-16,245.9925,246.1397,242.1476,242.4124,6229145
2023-06-19,243.5187,245.5116,242.4333,244.3579,6499219
2023-06-20,244.8613,248.2620,243.7090,248.0251,2581182
2023-06-21,248.8904,253.3185,248.5019,252.5273,7188192
2023-06-22,253.8049,254.2476,249.7893,251.3146,7222276
2023-06-23,251.4779,253.5294,249.7257,250.0213,6226490
2023-06-26,249.5289,252.0388,249.2580,251.8675,6216152
2023-06-27,251.0766,253.2323,249.7528,250.5984,1522317
2023-06-28,249.3764,253.8484,248.0033,253.6165,2702973
2023-06-29,252.9625,258.2398,252.1271,257.6949,4167096
2023-06-30,258.7122,259.0047,257.2729,257.7717,3427756
2023-07-03,258.2597,259.0872,256.5267,257.8557,2975831
2023-07-04,257.3205,258.2353,254.1255,255.8341,7100873
2023-07-05,255.5356,255.6520,245.5056,246.7445,5463685
2023-07-06,246.6300,249.6964,245.4278,248.4474,7506585
2023-07-07,248.3398,249.3796,246.7693,248.6062,5312936
2023-07-10,247.9667,249.6011,239.2538,241.1010,7992277
2023-07-11,240.4540,241.3708,238.8179,239.6961,2973547
2023-07-12,241.3241,242.0561,236.6585,237.1309,1843955
2023-07-13,236.9919,240.2558,236.5403,238.1724,6241052
2023-07-14,237.3352,238.5177,235.9233,236.0509,7464402
2023-07-17,236.4128,236.5873,231.8869,232.3793,3293313
2023-07-18,231.9347,238.0819,230.4544,236.8355,7531361
2023-07-19,237.4654,238.5720,232.5985,233.6860,1370001
2023-07-20,233.0692,233.7779,232.8550,233.0895,1594821
2023-07-21,233.4132,235.9733,232.0830,234.7110,6213845
2023-07-24,237.1266,237.9056,234.2145,234.5660,2666298
2023-07-25,234.6456,239.6505,233.5955,239.5646,4842536
2023-07-26,239.8346,240.4122,236.9998,237.8789,5968547
2023-07-27,238.3329,239.7071,231.2852,232.1582,4075755
2023-07-28,232.1545,233.3879,230.1885,231.1528,1908514
2023-07-31,231.5186,231.9963,228.7137,229.7771,4130559
2023-08-01,229.1548,231.5013,228.0901,231.1045,5445557
2023-08-02,230.8744,236.5475,230.0143,234.6403,2242275
2023-08-03,236.1668,246.3395,233.7145,245.5757,1090800
2023-08-04,245.0238,254.7710,244.5386,252.6979,4203704
2023-08-07,252.6355,254.4295,251.9433,254.4247,4002486
2023-08-08,256.0738,258.9787,254.9507,258.1138,3493768
2023-08-09,258.8656,259.2575,253.7702,253.9716,2130043
2023-08-10,253.9581,255.0617,249.7522,250.7740,5509619
2023-08-11,249.9459,256.5922,248.7734,255.5731,3791531
2023-08-14,255.7418,256.1727,247.6788,248.0005,1921406
2023-08-15,248.2799,250.5432,247.1733,250.1807,6502252
2023-08-16,250.4015,251.1382,246.8938,246.9991,1059712
2023-08-17,246.9005,247.5823,243.9770,245.0700,2487205
2023-08-18,246.0588,246.6557,242.9635,244.0170,5790942
2023-08-21,244.3466,245.3688,238.9348,239.5445,6439286
2023-08-22,239.0828,240.9064,238.8624,240.8000,1961293
2023-08-23,240.0180,240.5873,236.0504,236.6274,2891888
2023-08-24,237.6080,237.6137,235.0762,235.5545,6161358
2023-08-25,235.4232,240.7759,234.9504,239.4109,1861843
2023-08-28,240.2205,242.7136,239.3022,242.6937,3081450
2023-08-29,243.7009,244.8351,243.4899,243.5255,2046662
2023-08-30,242.5272,243.7398,242.1218,243.2139,5361465
2023-08-31,242.3574,245.8955,241.1510,245.6970,4508766
2023-09-01,245.5934,245.9351,239.8779,240.0937,7349813
2023-09-04,240.7556,242.6059,239.6084,241.8502,6440955
2023-09-05,241.1376,247.6484,240.9050,247.6333,2456649
2023-09-06,247.9620,251.6715,247.2158,250.6319,7164143
2023-09-07,248.6697,250.8507,245.5085,245.8276,4732866
2023-09-08,246.7881,246.8564,240.0614,240.4317,7079356
2023-09-11,239.2171,241.5954,237.1722,240.7416,5121800
2023-09-12,239.7470,245.4121,239.6603,244.4687,3749640
2023-09-13,244.6571,245.7997,242.3911,244.1579,1908717
2023-09-14,247.8659,253.6190,246.7979,252.8101,2045630
2023-09-15,254.5715,254.7684,251.2459,251.2969,3573097
2023-09-18,254.2193,254.8257,251.1024,253.0733,6697981
2023-09-19,253.0222,253.9343,249.2573,249.4211,7020637
2023-09-20,249.8078,250.5940,249.0029,249.3024,7887586
2023-09-21,249.3217,249.6408,243.3984,244.0529,4983367
2023-09-22,243.8021,244.6125,242.3760,243.9292,5754729
