date,open,high,low,close,volume
2022-04-29,490.5737,495.2658,487.7316,494.1507,6106619
2022-05-02,497.3820,502.9137,493.7791,499.9717,5507372
2022-05-03,498.1824,498.3635,496.4184,497.2420,7387044
2022-05-04,496.0469,498.7774,493.8685,497.4835,2995586
2022-05-05,498.7329,500.5075,496.6688,498.4506,3495824
2022-05-06,498.7461,501.4550,489.8274,490.0218,1895744
2022-05-09,487.8766,497.2720,485.0410,495.5129,6675328
2022-05-10,496.8958,497.5181,494.4476,494.6506,5710050
2022-05-11,494.7573,503.4181,493.7927,500.9968,1922142
2022-05-12,501.8068,503.3145,499.1474,499.9829,6679920
2022-05-13,499.3112,501.1515,496.6757,497.9966,4673991
2022-05-16,497.2027,498.3281,490.6773,491.1757,3379201
2022-05-17,491.5313,494.9814,491.3344,493.0966,2403591
2022-05-18,493.3973,493.4177,492.3112,492.5190,4597332
2022-05-19,491.7343,496.8445,489.3354,493.8178,5589485
2022-05-20,495.4482,495.9336,489.4558,491.2864,3788810
2022-05-23,491.8814,493.8696,490.8505,492.0814,6635290
2022-05-24,490.0919,496.5743,489.3115,494.9385,7725345
2022-05-25,495.7984,496.1836,490.5946,490.7974,3780697
2022-05-26,490.7148,498.4449,490.6759,496.5922,5340059
2022-05-27,495.0071,498.0135,492.1497,492.8407,3496682
2022-05-30,490.9716,491.2277,480.6368,483.2381,3217984
2022-05-31,482.0946,482.5964,481.2220,482.2754,6798419
2022-06-01,482.9867,493.5055,481.6143,492.7833,1391280
2022-06-02,492.7010,497.8930,491.3889,495.9542,6309752
2022-06-03,496.2579,509.1904,495.9161,508.3947,4235853
2022-06-06,511.1588,515.4893,510.2424,514.8569,7796446
2022-06-07,514.6150,516.5200,513.3388,516.5010,7110701
2022-06-08,516.0862,516.2388,502.7907,505.1032,4970033
2022-06-09,504.2008,511.4421,502.7397,510.6793,4276883
2022-06-10,509.9148,512.1916,505.4582,508.1812,7008812
2022-06-13,505.1023,512.8078,502.4336,511.8803,1662744
2022-06-14,513.0028,524.4424,511.5559,520.8075,1057016
2022-06-15,519.7574,521.5148,516.1698,518.2747,1003101
2022-06-16,517.6844,525.2769,517.6569,524.5849,2712410
2022-06-17,523.9324,530.8064,522.3475,529.2924,2054668
2022-06-20,529.3406,540.4137,528.7948,538.9899,1561315
2022-06-21,537.2434,544.7702,536.5243,543.8112,7512867
2022-06-22,544.2222,544.5764,541.3908,542.0231,5277195
2022-06-23,542.0932,542.3447,529.3511,531.7658,6441507
2022-06-24,532.3714,533.4591,526.6601,527.4316,3500154
2022-06-27,529.6687,535.3264,527.2667,533.8111,6612467
2022-06-28,534.4709,537.4146,523.0870,525.9867,2177760
2022-06-29,526.3575,526.5225,524.7432,524.9109,1890909
2022-06-30,524.3402,525.2906,521.3293,524.9797,6460094
2022-07-01,524.0998,532.8629,523.3151,530.8347,6361644
2022-07-04,531.9485,532.8152,527.8323,528.1378,3448653
2022-07-05,525.9103,534.1101,524.1118,532.0829,2146778
2022-07-06,531.8275,536.1346,530.8099,535.3051,2778765
2022-07-07,534.9326,548.1257,534.6953,545.9588,7534055
2022-07-08,548.0868,548.4867,544.6986,547.7148,2625219
2022-07-11,548.6107,553.8622,546.7970,553.3021,6683142
2022-07-12,552.2691,552.3400,547.8147,548.5111,4011079
2022-07-13,549.0267,549.9778,548.9803,549.5253,1654648
2022-07-14,551.1826,554.9914,551.1446,554.0701,4702104
2022-07-15,554.7489,556.2292,553.0644,553.3676,1769771
2022-07-18,553.4669,558.2510,552.8370,556.5572,2444246
2022-07-19,558.6173,571.2635,554.1779,567.7494,7115876
2022-07-20,568.6667,569.1481,567.3578,568.5901,5814959
2022-07-21,567.6516,569.2422,564.8119,568.5296,4579011
2022-07-22,567.2852,567.6497,565.5693,565.6673,5447355
2022-07-25,561.8346,562.9096,559.1738,562.4963,1162702
2022-07-26,564.7740,565.1874,561.6573,562.9544,1485334
2022-07-27,563.8575,563.9944,553.4956,554.9535,2101129
2022-07-28,553.7568,558.0656,550.9885,555.7727,7227546
2022-07-29,553.8002,557.1807,552.3790,557.0127,7803069
2022-08-01,556.4962,556.8345,542.7078,542.9683,2778866
2022-08-02,543.2015,544.2612,535.4088,536.9097,1178924
2022-08-03,538.3641,541.7219,525.6994,526.7602,1157894
2022-08-04,527.0275,527.7358,522.7127,522.7195,6965183
2022-08-05,523.9816,536.1709,522.1537,535.7486,4981387
2022-08-08,534.7561,539.3739,533.7149,539.0751,5364810
2022-08-09,539.3738,541.1523,533.5920,535.9068,3364998
2022-08-10,535.7904,543.0557,533.7466,541.6641,2064583
2022-08-11,543.3835,543.4479,539.5652,539.9375,7685945
2022-08-12,540.8856,541.1620,539.1774,540.1481,4086777
2022-08-15,539.8550,540.1273,537.5890,538.3953,5909533
2022-08-16,537.6595,538.2021,532.5467,536.7197,3345425
2022-08-17,537.3012,539.6308,535.6507,536.2192,2349550
2022-08-18,535.3004,545.1410,533.8908,543.1605,5623947
2022-08-19,542.6923,545.2995,542.2828,544.2536,1446076
2022-08-22,545.6212,547.1222,541.5280,542.1058,7376537
2022-08-23,541.7105,548.3654,541.3191,548.0565,6874462
2022-08-24,548.8738,556.7686,547.9526,556.4834,6204388
2022-08-25,556.8378,558.0554,550.6786,552.3060,3497566
2022-08-26,551.3340,561.1032,550.8988,558.1093,4024216
2022-08-29,558.4575,567.2163,556.5261,565.3725,7104147
2022-08-30,565.7305,579.0252,565.4217,578.7704,6751176
2022-08-31,577.6861,582.4760,576.5434,581.0306,2278291
2022-09-01,578.5028,579.7734,571.4141,573.9138,5102343
2022-09-02,575.2469,578.6036,574.5684,577.4789,1126052
2022-09-05,575.2129,577.6384,574.9265,576.4244,2364307
2022-09-06,577.0307,580.2073,574.6027,575.9811,3311840
2022-09-07,574.5580,574.8730,572.4982,573.1969,4532734
2022-09-08,573.2080,577.1700,571.8898,575.5896,1560691
2022-09-09,577.8561,579.0480,567.7738,568.2008,5350365
2022-09-12,568.1873,572.6719,567.5020,572.3791,5786275
2022-09-13,571.4274,571.6348,559.5303,560.1501,4539682
2022-09-14,561.0279,563.4621,558.1956,560.2921,3057172
2022-09-15,560.4036,561.6788,555.0207,555.9489,3169863
2022-09-16,552.6197,564.5551,551.0028,559.6183,2359356
2022-09-19,561.4817,573.0738,559.6669,572.0132,6712848
2022-09-20,573.3098,579.6886,571.6875,578.6937,2815681
2022-09-21,579.0573,580.2626,573.5497,573.9492,6379271
2022-09-22,572.3554,573.0698,565.9126,565.9790,4048258
2022-09-23,567.3745,570.1645,565.5025,569.3695,5254441
2022-09-26,569.7279,582.0664,568.2197,580.3646,2144545
2022-09-27,580.7886,583.0153,566.3142,566.6358,1449925
2022-09-28,567.5301,569.1285,563.6434,564.7538,1423665
2022-09-29,564.9851,570.9321,562.7007,570.8678,6423693
2022-09-30,572.3963,575.5659,566.6301,567.3175,6861637
2022-10-03,565.9965,566.7968,556.5263,556.9500,7768772
2022-10-04,558.6839,562.6120,555.9790,561.1420,5682029
2022-10-05,560.7895,564.6820,558.6084,563.8327,4889570
2022-10-06,564.8042,566.8479,563.6608,566.1317,1671022
2022-10-07,563.6935,564.5995,562.3214,562.9028,5114008
2022-10-10,559.3322,566.5440,558.8134,564.4768,1003911
2022-10-11,564.5918,566.5918,563.2965,565.5411,7382583
2022-10-12,565.5634,565.6169,559.5417,562.5784,6117549
2022-10-13,562.0459,562.8877,555.3985,555.7951,7381863
2022-10-14,557.6241,559.9367,549.2700,551.9191,4118579
2022-10-17,550.0946,550.4430,547.5587,549.2074,3890728
2022-10-18,549.1429,552.0539,542.4666,542.5014,7498504
2022-10-19,541.8250,542.8095,541.4583,542.0772,2916987
2022-10-20,541.3513,545.4768,539.3836,542.8813,4698236
2022-10-21,543.4369,546.9121,540.5331,545.5328,7585037
2022-10-24,544.6522,555.9529,542.3990,554.8943,2432697
2022-10-25,554.6303,558.8945,554.0678,558.1923,3854698
2022-10-26,556.9428,559.1883,553.7871,556.8358,5583441
2022-10-27,556.2632,562.0712,555.8331,559.0831,7131739
2022-10-28,559.1401,559.1955,556.3378,558.6900,5770054
2022-10-31,559.7495,560.8267,558.4883,559.2331,2516383
2022-11-01,557.6599,560.1864,552.0170,552.6199,2358787
2022-11-02,552.2367,557.1137,550.2316,556.9836,2573757
2022-11-03,556.8413,558.1412,552.8392,553.9818,1921520
2022-11-04,554.4869,567.6131,552.4018,566.8940,2950775
2022-11-07,569.6999,570.1501,561.7211,563.7617,7163160
2022-11-08,565.0817,566.3270,564.2866,564.3270,7050918
2022-11-09,562.7262,564.1807,553.9550,555.1248,4715732
2022-11-10,555.4020,564.0491,553.1367,563.2293,6960722
2022-11-11,561.7390,571.5244,561.1841,570.9462,3064249
2022-11-14,571.2383,572.9538,567.7627,567.8997,2380108
2022-11-15,569.0569,570.8522,558.9291,561.3206,5224987
2022-11-16,562.5045,569.1179,560.3210,567.8730,7138430
2022-11-17,565.6123,575.4024,563.5424,575.2524,1305253
2022-11-18,575.7804,586.4877,575.4081,585.3738,2412118
2022-11-21,585.1632,585.6200,583.5021,584.5649,1067288
2022-11-22,583.5961,583.8012,579.7199,580.1472,4858832
2022-11-23,581.0393,584.2708,576.4684,577.4562,1972375
2022-11-24,576.7392,576.9781,569.2359,571.4645,7063268
2022-11-25,571.5469,571.9707,564.3768,566.7019,3106644
2022-11-28,567.9116,576.4618,565.4002,575.1229,1080427
2022-11-29,576.2748,580.8175,572.1169,580.0628,7827743
2022-11-30,579.4183,591.8081,577.1806,589.3715,6189849
2022-12-01,586.9000,590.6660,584.7450,590.6467,5964604
2022-12-02,595.4777,601.6790,592.9302,600.8644,4857587
2022-12-05,602.0840,605.9188,598.7108,604.4990,4584649
2022-12-06,603.2679,616.3022,602.3606,616.0241,3791371
2022-12-07,616.7636,618.3081,612.4986,614.4770,3340227
2022-12-08,613.2353,616.0420,612.8715,616.0227,6656785
2022-12-09,616.3494,620.9493,614.0508,619.8078,1286194
2022-12-12,621.4847,625.8935,619.8799,625.4525,2791584
2022-12-13,626.5681,626.6463,626.1635,626.6365,2953791
2022-12-14,627.6063,632.4836,615.8711,618.3352,4726093
2022-12-15,618.3532,621.1911,613.9668,615.6815,6421643
2022-12-16,613.8324,620.1469,611.5322,618.6083,6564458
2022-12-19,619.5606,621.8113,615.6216,616.5460,5074520
2022-12-20,619.1137,626.2376,617.8225,624.6918,3773876
2022-12-21,624.8179,637.3997,622.0440,632.4112,3583951
2022-12-22,632.8416,640.8157,630.6189,639.5911,3174558
2022-12-23,637.3714,642.5801,635.7702,639.1177,7661343
2022-12-26,640.8966,644.4522,640.7926,643.4903,4262794
2022-12-27,644.5120,660.7242,644.0025,659.4805,5871137
2022-12-28,659.0292,661.6779,642.7164,645.8986,1628946
2022-12-29,642.6089,644.6690,639.0580,641.2252,4817331
2022-12-30,640.8583,641.0289,632.1604,633.6133,6458857
2023-01-02,633.9690,637.4659,624.0588,627.5372,7914237
2023-01-03,629.2679,639.5028,627.5622,639.2431,4228497
2023-01-04,637.9974,638.6211,635.0018,635.2556,3384902
2023-01-05,637.7442,643.6570,633.3901,643.6241,2441926
2023-01-06,641.7896,642.0649,636.9866,637.1172,1319752
2023-01-09,636.8542,639.6566,632.7017,634.8016,3705145
2023-01-10,633.3296,635.2588,628.5500,628.6187,5417281
2023-01-11,631.5617,643.0012,630.4462,641.7953,3702359
2023-01-12,641.0804,645.5342,627.6384,627.8502,7583723
2023-01-13,626.0590,627.4183,613.8671,616.1930,4456666
2023-01-16,620.0057,624.5909,619.8840,624.2638,3004377
2023-01-17,623.2410,636.2612,622.7458,633.5397,4220180
2023-01-18,631.7867,634.7717,626.7402,628.0370,5411823
2023-01-19,623.6441,634.5801,622.3174,634.5473,7003169
2023-01-20,635.7759,642.6084,631.4093,641.7415,5914288
2023-01-23,642.7729,649.4805,640.2426,648.5636,6733481
2023-01-24,647.1482,648.5974,645.3740,648.3920,2986422
2023-01-25,650.3352,654.3260,649.0162,653.1654,1271271
2023-01-26,652.9876,654.0246,638.1489,641.3495,7715785
2023-01-27,640.2364,642.6217,637.9063,639.7643,2041518
2023-01-30,639.2513,642.5382,636.4229,636.8589,7986296
2023-01-31,640.0947,640.7653,633.6771,633.7712,2669306
2023-02-01,635.1068,644.0533,631.1465,640.6574,5910200
2023-02-02,644.1097,645.2211,637.6828,642.9339,6333281
2023-02-03,641.7899,646.7210,640.0076,644.1493,2746642
2023-02-06,642.7329,643.1774,639.4570,640.5633,6176324
2023-02-07,638.6554,651.0871,637.8945,650.0124,3991502
2023-02-08,652.6441,658.1735,651.8499,658.0640,6981174
2023-02-09,660.7543,665.2897,658.8054,664.6667,6191644
2023-02-10,663.4512,670.4773,659.7762,668.7724,4466920
2023-02-13,668.5839,670.5978,663.9531,665.0101,4639424
2023-02-14,662.7860,663.4078,658.8445,661.3129,2741531
2023-02-15,660.8916,661.8918,635.5609,637.8401,7958030
2023-02-16,637.6987,642.2469,636.8850,639.4179,3973734
2023-02-17,637.9569,638.6984,627.8294,628.5900,2075116
2023-02-20,626.6208,639.2279,626.0817,638.9173,3727304
2023-02-21,639.5118,650.3882,637.7391,649.2817,2258305
2023-02-22,650.8471,653.9755,643.7300,645.1694,2069834
2023-02-23,644.4834,647.8191,639.2063,641.2695,7496744
2023-02-24,638.9654,641.7756,637.0941,640.3850,3884697
2023-02-27,639.9645,647.9763,639.4599,647.5165,7574155
2023-02-28,646.9331,653.2612,644.4188,652.9819,7491503
2023-03-01,650.1867,650.9740,638.2219,639.7744,5180648
2023-03-02,637.3519,637.7667,635.5886,636.8473,2619122
2023-03-03,634.5311,638.1795,630.2408,636.5239,2704255
2023-03-06,638.5699,639.8135,629.4235,630.7136,4315038
2023-03-07,629.7738,635.1889,628.5212,634.6215,5080678
2023-03-08,633.9376,640.3045,633.9301,635.2721,4918031
2023-03-09,635.3018,636.3653,617.8529,623.8677,3339737
2023-03-10,622.3969,624.3810,620.2205,621.7949,3805720
2023-03-13,625.6405,627.4896,617.7355,618.8170,1638145
2023-03-14,617.6505,622.9873,615.9850,620.8939,3884870
2023-03-15,619.3292,620.7018,614.6068,616.1885,6776108
2023-03-16,616.8423,620.0408,614.8361,615.7586,5556573
2023-03-17,614.5107,615.5954,607.4139,607.7728,2514465
2023-03-20,608.5708,612.2182,604.1147,611.4938,3381849
2023-03-21,609.8825,616.4924,609.6505,612.6517,4219221
2023-03-22,612.6430,614.7087,606.7359,608.6448,2165819
2023-03-23,604.6127,614.4981,604.3538,612.3779,6951301
2023-03-24,612.9926,623.1376,610.6477,622.5686,4037798
2023-03-27,624.1197,625.1860,616.6373,619.3279,6499799
2023-03-28,619.7180,623.7175,616.2452,623.4825,3685879
2023-03-29,623.8549,626.6675,620.9728,625.5042,5694807
2023-03-30,624.7840,634.6092,622.2012,633.7760,5211112
2023-03-31,635.0763,635.5999,630.1844,632.7831,4729917
2023-04-03,634.4434,635.0290,625.4266,626.7849,1879410
2023-04-04,625.9032,628.5021,615.2321,619.9276,6353500
2023-04-05,617.8644,622.0871,614.9024,619.7926,1799528
2023-04-06,619.3484,621.6031,618.4083,619.7862,7062686
2023-04-07,618.7029,619.2725,609.4142,611.1392,2435168
2023-04-10,612.8083,614.8570,611.6740,613.5394,4316785
2023-04-11,612.2006,614.1170,605.7019,607.4868,5804313
2023-04-12,605.1399,610.1199,604.9378,609.6658,6830170
2023-04-13,608.8225,616.5984,608.5636,615.4788,2952378
2023-04-14,615.1506,621.6515,613.7318,620.5735,3936324
2023-04-17,621.7726,630.0484,619.5631,629.4764,3161687
2023-04-18,629.0554,632.0513,621.0722,624.1524,5358052
2023-04-19,626.6592,628.0992,617.5330,620.5860,1374662
2023-04-20,619.9549,625.3124,619.0713,624.1924,4677964
2023-04-21,625.4821,626.2250,621.3233,622.7965,3137012
2023-04-24,623.0314,636.0266,621.0569,633.8992,5237137
2023-04-25,638.4749,647.0001,636.4406,646.4939,1244171
2023-04-26,646.7660,648.5874,630.6568,634.2820,7093058
2023-04-27,635.5076,637.2584,629.0034,630.8770,1552129
2023-04-28,631.6835,634.3305,625.4900,625.7127,2489441
2023-05-01,622.6859,624.9751,620.9429,624.8336,1748252
2023-05-02,623.4784,626.0259,611.7901,612.3261,1677462
2023-05-03,611.0584,623.7646,610.5196,623.3124,5456586
2023-05-04,623.3545,628.7341,622.5906,627.4226,4824439
2023-05-05,627.5116,630.5077,626.9457,628.0540,1810991
2023-05-08,628.1045,628.9942,625.0407,626.0052,5399426
2023-05-09,628.0334,628.4832,617.0858,621.2652,6830982
2023-05-10,617.9579,620.0968,615.8757,618.4759,1786453
2023-05-11,616.6354,624.0222,615.9000,623.2110,1728623
2023-05-12,621.7659,626.4649,621.0614,625.5177,2897235
2023-05-15,624.9618,629.4901,622.5396,626.1357,3209391
2023-05-16,626.2870,627.8515,615.7974,621.5382,7597375
2023-05-17,620.7423,623.4463,608.6120,610.9977,2839410
2023-05-18,608.7557,609.4634,602.5127,603.3431,6586754
2023-05-19,604.9831,606.5380,599.1583,602.0146,1673216
2023-05-22,602.1458,604.8580,600.8227,602.9188,7833591
2023-05-23,604.3805,610.6785,602.9657,608.2400,6534782
2023-05-24,604.7877,606.2760,604.6227,606.1648,6582625
2023-05-25,604.5050,618.5885,603.5857,615.0276,7619950
2023-05-26,615.8797,617.5170,609.3284,611.2852,2817537
2023-05-29,612.3995,624.5446,610.8546,623.1363,5550655
2023-05-30,622.8722,633.6534,619.8881,633.0197,7696623
2023-05-31,631.9601,632.0906,628.8687,630.9739,5719273
2023-06-01,632.3284,642.7975,631.8642,639.9318,1482273
2023-06-02,639.0904,641.6291,636.4031,640.8458,2184845
2023-06-05,639.9532,640.2363,627.5543,631.9640,1538457
2023-06-06,635.0231,637.1290,634.7806,636.4032,3612772
2023-06-07,636.2388,638.6563,631.7106,633.2902,3672457
2023-06-08,633.8397,639.5305,631.3831,637.0405,3201235
2023-06-09,636.7900,637.2662,626.7750,629.5595,5777166
2023-06-12,626.5785,627.2667,621.4141,623.8619,7811716
2023-06-13,623.2434,626.6962,610.1287,612.5463,3889558
2023-06-14,609.6346,609.6968,603.9586,604.7939,4903905
2023-06-15,606.5859,615.3386,603.8493,612.1582,3566826
2023-06-16,614.4522,615.6936,612.3093,613.5981,4091471
2023-06-19,615.3293,615.6467,609.1230,609.3724,5679800
2023-06-20,608.7856,609.4048,608.5070,608.9126,2176701
2023-06-21,607.2403,613.4966,606.1511,612.7325,3982851
2023-06-22,610.2526,610.6008,598.5288,599.0842,1240780
2023-06-23,598.2586,608.2307,595.7896,606.7403,4986578
2023-06-26,607.0908,617.1708,606.3719,616.4456,1924475
2023-06-27,614.5373,617.3145,610.4116,614.6301,5289540
2023-06-28,615.3943,617.6676,610.4823,613.6494,4864784
2023-06-29,614.0167,624.8103,611.9290,621.3182,3359255
2023-06-30,622.8140,625.6157,620.9995,622.4684,6141459
2023-07-03,623.0376,623.7334,611.1683,614.1782,7097504
2023-07-04,614.2803,630.0529,614.0400,626.7916,2834043
2023-07-05,628.1282,636.3427,627.9593,634.9128,6451945
2023-07-06,635.1049,642.8201,634.5181,641.3122,6793018
2023-07-07,641.4543,646.9894,640.0276,644.6125,6182828
2023-07-10,642.0137,656.8635,641.1231,656.8170,2479929
2023-07-11,657.8893,658.2710,655.4306,656.9842,7097836
2023-07-12,659.3803,661.8528,657.8452,659.5626,6157650
2023-07-13,659.4379,667.2069,658.6895,666.3835,2030200
2023-07-14,667.6339,670.1153,666.7980,669.8001,5068329
2023-07-17,670.8083,674.0733,664.2488,666.5347,6737660
2023-07-18,667.9944,671.9436,657.9864,661.1547,5995896
2023-07-19,661.8799,664.5470,660.6176,661.4167,3563513
2023-07-20,660.0820,671.9772,659.4796,670.0441,7236171
2023-07-21,669.4881,670.9309,656.8312,658.7474,5520613
2023-07-24,657.6335,664.7412,657.5515,661.7715,2130006
2023-07-25,660.7009,661.4033,644.1334,648.6108,1319699
2023-07-26,646.9702,657.8996,645.3821,654.7467,1135692
2023-07-27,654.8021,656.3407,645.9939,648.4380,6903173
2023-07-28,648.6087,661.3051,647.6069,657.7376,4606226
2023-07-31,656.9767,662.0846,653.8423,661.3492,4238186
2023-08-01,662.8042,663.7878,658.1644,659.6928,2871577
2023-08-02,660.3617,663.1747,658.9938,661.6827,3087230
2023-08-03,660.9681,661.2542,652.5438,655.9261,7951299
2023-08-04,657.2777,663.5371,656.3314,660.9600,6949840
2023-08-07,662.7439,667.2137,652.7033,655.2784,2317767
2023-08-08,655.4943,662.5698,655.1903,660.5464,3708349
2023-08-09,658.5075,662.9187,652.5908,653.2024,6149658
2023-08-10,655.9711,657.9149,643.9232,645.1443,1540837
2023-08-11,648.0508,649.2246,644.5204,647.1861,3880312
2023-08-14,649.6967,650.4817,634.1157,634.7616,1535563
2023-08-15,633.8430,635.3227,631.3936,632.5695,7300146
2023-08-16,633.2208,633.3727,618.5368,621.7551,4133682
2023-08-17,620.7625,623.9750,619.9093,620.9974,4155026
2023-08-18,620.5664,623.2798,616.9774,617.9716,5882669
2023-08-21,619.6179,620.1771,613.8919,615.0428,7486974
2023-08-22,615.1158,617.9453,607.3765,610.2695,7452400
2023-08-23,612.2320,613.6420,604.4734,605.0255,3863868
2023-08-24,602.3084,603.1319,595.3353,595.7152,6356176
2023-08-25,594.1063,602.9168,593.0256,601.1935,3041242
2023-08-28,601.1797,606.3701,599.8135,606.0567,4030442
2023-08-29,605.5413,607.8044,604.5703,607.1070,6846323
2023-08-30,604.4942,608.9787,603.1510,608.7517,5544825
2023-08-31,611.5009,614.0602,607.0568,612.2090,1045276
2023-09-01,615.5263,617.0296,606.8469,612.3686,4184533
2023-09-04,610.1257,613.3214,609.0629,612.2972,7217095
2023-09-05,612.6356,617.8965,609.6670,615.2991,5986180
2023-09-06,615.1841,626.8972,615.1455,623.0545,4553663
2023-09-07,621.7546,622.2078,619.3030,620.8271,4846152
2023-09-08,620.3287,621.6986,616.6793,618.4011,3546225
2023-09-11,616.9838,617.6721,611.0210,611.9446,2722580
2023-09-12,612.7136,613.7430,608.3421,613.5608,5048324
2023-09-13,613.0869,615.3904,609.5767,609.8334,6110810
2023-09-14,610.5279,611.9785,590.4329,592.1812,3683763
2023-09-15,591.5305,592.8233,588.6287,589.0710,3419946
2023-09-18,588.4883,589.3414,578.1189,578.2019,6892841
2023-09-19,579.1192,579.2459,575.5295,578.0159,1440720
2023-09-20,576.9577,578.4751,575.6440,575.9538,7542347
2023-09-21,576.8780,578.7654,570.9453,573.0001,4434261
2023-09-22,571.4953,571.5668,570.4573,571.5519,5907108
